Sexo	Grupos y subgrupos principales de la CNO-11	Media y percentiles	Periodo	Total
Hombres	51 Trabajadores asalariados de los servicios de restauración	Percentil 50	2018	15.629,59
Hombres	51 Trabajadores asalariados de los servicios de restauración	Percentil 75	2018	18.986,57
Hombres	51 Trabajadores asalariados de los servicios de restauración	Percentil 90	2018	23.314,94
Hombres	52 Dependientes en tiendas y almacenes	Media	2018	20.436,58
Hombres	52 Dependientes en tiendas y almacenes	Percentil 10	2018	10.473,44
Hombres	52 Dependientes en tiendas y almacenes	Percentil 25	2018	13.814,3
Hombres	52 Dependientes en tiendas y almacenes	Percentil 50	2018	17.345,5
Hombres	52 Dependientes en tiendas y almacenes	Percentil 75	2018	23.567,6
Hombres	52 Dependientes en tiendas y almacenes	Percentil 90	2018	33.571,51
Hombres	53 Comerciantes propietarios de tiendas	Media	2018	..
Hombres	53 Comerciantes propietarios de tiendas	Percentil 10	2018	..
Hombres	53 Comerciantes propietarios de tiendas	Percentil 25	2018	..
Hombres	53 Comerciantes propietarios de tiendas	Percentil 50	2018	..
Hombres	53 Comerciantes propietarios de tiendas	Percentil 75	2018	..
Hombres	53 Comerciantes propietarios de tiendas	Percentil 90	2018	..
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Media	2018	-18.684,43
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Percentil 10	2018	-11.056,35
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Percentil 25	2018	-14.773,05
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Percentil 50	2018	-17.389,41
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Percentil 75	2018	-21.493,6
Hombres	54 Vendedores (excepto en tiendas y almacenes)	Percentil 90	2018	-26.928,01
Hombres	55 Cajeros y taquilleros (excepto bancos)	Media	2018	-19.395,16
Hombres	55 Cajeros y taquilleros (excepto bancos)	Percentil 10	2018	-10.278,27
Hombres	55 Cajeros y taquilleros (excepto bancos)	Percentil 25	2018	-12.688,34
Hombres	55 Cajeros y taquilleros (excepto bancos)	Percentil 50	2018	-17.248,99
Hombres	55 Cajeros y taquilleros (excepto bancos)	Percentil 75	2018	-24.985,29
Hombres	55 Cajeros y taquilleros (excepto bancos)	Percentil 90	2018	-26.298
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Media	2018	20.198,04
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Percentil 10	2018	7.369,32
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Percentil 25	2018	12.948,84
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Percentil 50	2018	19.030,29
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Percentil 75	2018	25.057,04
Hombres	H Trabajadores de los servicios de salud y el cuidado de personas	Percentil 90	2018	32.821,63
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Media	2018	21.087,81
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Percentil 10	2018	13.418,55
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Percentil 25	2018	16.762,19
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Percentil 50	2018	20.990,12
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Percentil 75	2018	24.503,21
Hombres	56 Trabajadores de los cuidados a las personas en servicios de salud	Percentil 90	2018	29.092,08
Hombres	57 Otros trabajadores de los cuidados a las personas	Media	2018	-9.229,08
Hombres	57 Otros trabajadores de los cuidados a las personas	Percentil 10	2018	-3.071,58
Hombres	57 Otros trabajadores de los cuidados a las personas	Percentil 25	2018	-4.192
Hombres	57 Otros trabajadores de los cuidados a las personas	Percentil 50	2018	-6.624,81
Hombres	57 Otros trabajadores de los cuidados a las personas	Percentil 75	2018	-13.845,38
Hombres	57 Otros trabajadores de los cuidados a las personas	Percentil 90	2018	-20.866,51
Hombres	58 Trabajadores de los servicios personales	Media	2018	21.083,13
Hombres	58 Trabajadores de los servicios personales	Percentil 10	2018	8.728
Hombres	58 Trabajadores de los servicios personales	Percentil 25	2018	12.670,02
Hombres	58 Trabajadores de los servicios personales	Percentil 50	2018	18.604,11
Hombres	58 Trabajadores de los servicios personales	Percentil 75	2018	26.313,39
Hombres	58 Trabajadores de los servicios personales	Percentil 90	2018	37.844,21
Hombres	I Trabajadores de los servicios de protección y seguridad	Media	2018	29.087,46
Hombres	I Trabajadores de los servicios de protección y seguridad	Percentil 10	2018	12.948,59
Hombres	I Trabajadores de los servicios de protección y seguridad	Percentil 25	2018	19.307,47
Hombres	I Trabajadores de los servicios de protección y seguridad	Percentil 50	2018	27.569,33
Hombres	I Trabajadores de los servicios de protección y seguridad	Percentil 75	2018	39.425,92
Hombres	I Trabajadores de los servicios de protección y seguridad	Percentil 90	2018	44.993,53
Hombres	59 Trabajadores de los servicios de protección y seguridad	Media	2018	29.087,46
Hombres	59 Trabajadores de los servicios de protección y seguridad	Percentil 10	2018	12.948,59
Hombres	59 Trabajadores de los servicios de protección y seguridad	Percentil 25	2018	19.307,47
Hombres	59 Trabajadores de los servicios de protección y seguridad	Percentil 50	2018	27.569,33
Hombres	59 Trabajadores de los servicios de protección y seguridad	Percentil 75	2018	39.425,92
Hombres	59 Trabajadores de los servicios de protección y seguridad	Percentil 90	2018	44.993,53
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Media	2018	19.899,19
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Percentil 10	2018	9.977,26
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Percentil 25	2018	14.570,26
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Percentil 50	2018	19.352,52
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Percentil 75	2018	24.095,86
Hombres	J Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Percentil 90	2018	28.393,44
Hombres	61 Trabajadores cualificados en actividades agrícolas	Media	2018	19.594,58
Hombres	61 Trabajadores cualificados en actividades agrícolas	Percentil 10	2018	9.826,99
Hombres	61 Trabajadores cualificados en actividades agrícolas	Percentil 25	2018	14.311,32
Hombres	61 Trabajadores cualificados en actividades agrícolas	Percentil 50	2018	18.892,35
Hombres	61 Trabajadores cualificados en actividades agrícolas	Percentil 75	2018	23.730,75
Hombres	61 Trabajadores cualificados en actividades agrícolas	Percentil 90	2018	27.898,67
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Media	2018	..
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Percentil 10	2018	..
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Percentil 25	2018	..
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Percentil 50	2018	..
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Percentil 75	2018	..
Hombres	62 Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)	Percentil 90	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Media	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Percentil 10	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Percentil 25	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Percentil 50	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Percentil 75	2018	..
Hombres	63 Trabajadores cualificados en actividades agropecuarias mixtas	Percentil 90	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Media	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Percentil 10	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Percentil 25	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Percentil 50	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Percentil 75	2018	..
Hombres	64 Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas	Percentil 90	2018	..
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Media	2018	20.928,83
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Percentil 10	2018	14.404,17
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Percentil 25	2018	17.204,2
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Percentil 50	2018	19.746,21
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Percentil 75	2018	23.858,67
Hombres	K Trabajadores cualificados de la construcción, excepto operadores de máquinas	Percentil 90	2018	29.041,59
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Media	2018	21.106,79
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Percentil 10	2018	14.660
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Percentil 25	2018	17.421,93
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Percentil 50	2018	19.946,76
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Percentil 75	2018	24.091,42
Hombres	71 Trabajadores en obras estructurales de construcción y afines	Percentil 90	2018	29.296,67
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Media	2018	20.520,5
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Percentil 10	2018	13.264,68
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Percentil 25	2018	16.813,37
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Percentil 50	2018	19.135,64
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Percentil 75	2018	23.493,27
Hombres	72 Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y afines	Percentil 90	2018	28.525,79
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Media	2018	24.564,77
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Percentil 10	2018	14.255,69
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Percentil 25	2018	17.720,75
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Percentil 50	2018	22.229,02
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Percentil 75	2018	29.283,26
Hombres	L Trabajadores cualificados de las industrias manufactureras, excepto operadores de instalaciones y máquinas	Percentil 90	2018	38.174,75
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Media	2018	25.645,77
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Percentil 10	2018	16.787,49
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Percentil 25	2018	19.467,89
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Percentil 50	2018	23.658
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Percentil 75	2018	29.877
Hombres	73 Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de herramientas y afines	Percentil 90	2018	37.563,21
Hombres	74 Mecánicos y ajustadores de maquinaria	Media	2018	26.096,11
Hombres	74 Mecánicos y ajustadores de maquinaria	Percentil 10	2018	14.756,57
Hombres	74 Mecánicos y ajustadores de maquinaria	Percentil 25	2018	18.133,56
Hombres	74 Mecánicos y ajustadores de maquinaria	Percentil 50	2018	23.429,11
Hombres	74 Mecánicos y ajustadores de maquinaria	Percentil 75	2018	32.299,42
Hombres	74 Mecánicos y ajustadores de maquinaria	Percentil 90	2018	41.708,8
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Media	2018	25.223,51
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Percentil 10	2018	14.927
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Percentil 25	2018	18.376,05
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Percentil 50	2018	22.690,81
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Percentil 75	2018	29.468,86
Hombres	75 Trabajadores especializados en electricidad y electrotecnología	Percentil 90	2018	39.084,57
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Media	2018	23.739,33
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Percentil 10	2018	14.079,3
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Percentil 25	2018	17.516,74
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Percentil 50	2018	22.024,65
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Percentil 75	2018	29.067,26
Hombres	76 Mecánicos de precisión en metales, ceramistas, vidrieros, artesanos y trabajadores de artes gráficas	Percentil 90	2018	35.852,2
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Media	2018	23.589,5
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Percentil 10	2018	13.798,14
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Percentil 25	2018	16.543,16
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Percentil 50	2018	21.045,81
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Percentil 75	2018	27.311,84
Hombres	77 Trabajadores de la industria de la alimentación, bebidas y tabaco	Percentil 90	2018	36.595,52
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Media	2018	19.510,55
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Percentil 10	2018	12.721,34
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Percentil 25	2018	15.236,25
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Percentil 50	2018	18.322,38
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Percentil 75	2018	22.307,78
Hombres	78 Trabajadores de la madera, textil, confección, piel, cuero, calzado y otros operarios en oficios	Percentil 90	2018	27.625,89
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Media	2018	27.490,45
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Percentil 10	2018	15.613,57
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Percentil 25	2018	19.718,85
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Percentil 50	2018	25.826,34
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Percentil 75	2018	33.796
Hombres	M Operadores de instalaciones y maquinaria fijas, y montadores	Percentil 90	2018	42.017,98
Hombres	81 Operadores de instalaciones y maquinaria fijas	Media	2018	27.766,85
Hombres	81 Operadores de instalaciones y maquinaria fijas	Percentil 10	2018	15.509,16
Hombres	81 Operadores de instalaciones y maquinaria fijas	Percentil 25	2018	19.588,11
Hombres	81 Operadores de instalaciones y maquinaria fijas	Percentil 50	2018	25.887,01
Hombres	81 Operadores de instalaciones y maquinaria fijas	Percentil 75	2018	34.090,99
Hombres	81 Operadores de instalaciones y maquinaria fijas	Percentil 90	2018	42.691
Hombres	82 Montadores y ensambladores en fábricas	Media	2018	26.790,43
Hombres	82 Montadores y ensambladores en fábricas	Percentil 10	2018	15.936,47
Hombres	82 Montadores y ensambladores en fábricas	Percentil 25	2018	19.838,35
Hombres	82 Montadores y ensambladores en fábricas	Percentil 50	2018	25.647,33
Hombres	82 Montadores y ensambladores en fábricas	Percentil 75	2018	33.212,25
Hombres	82 Montadores y ensambladores en fábricas	Percentil 90	2018	39.424,66
Hombres	N Conductores y operadores de maquinaria móvil	Media	2018	21.487,48
Hombres	N Conductores y operadores de maquinaria móvil	Percentil 10	2018	11.083,59
Hombres	N Conductores y operadores de maquinaria móvil	Percentil 25	2018	15.530,06
Hombres	N Conductores y operadores de maquinaria móvil	Percentil 50	2018	19.979,33
Hombres	N Conductores y operadores de maquinaria móvil	Percentil 75	2018	26.268,35
Hombres	N Conductores y operadores de maquinaria móvil	Percentil 90	2018	34.610,6
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Media	2018	27.234,02
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Percentil 10	2018	15.942,54
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Percentil 25	2018	19.323,49
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Percentil 50	2018	24.794,88
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Percentil 75	2018	32.613,59
Hombres	83 Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados móviles, y marineros	Percentil 90	2018	41.222,64
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Media	2018	20.258,93
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Percentil 10	2018	9.323,61
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Percentil 25	2018	14.943,42
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Percentil 50	2018	19.186,57
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Percentil 75	2018	24.875,49
Hombres	84 Conductores de vehículos para el transporte urbano o por carretera	Percentil 90	2018	32.290,01
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Media	2018	16.478,99
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Percentil 10	2018	7.126,98
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Percentil 25	2018	11.557,5
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Percentil 50	2018	15.676,62
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Percentil 75	2018	20.560,12
Hombres	O Trabajadores no cualificados en servicios (excepto transportes)	Percentil 90	2018	26.164,06
Hombres	91 Empleados domésticos	Media	2018	..
Hombres	91 Empleados domésticos	Percentil 10	2018	..
Hombres	91 Empleados domésticos	Percentil 25	2018	..
Hombres	91 Empleados domésticos	Percentil 50	2018	..
Hombres	91 Empleados domésticos	Percentil 75	2018	..
Hombres	91 Empleados domésticos	Percentil 90	2018	..
Hombres	92 Otro personal de limpieza	Media	2018	15.629,17
Hombres	92 Otro personal de limpieza	Percentil 10	2018	6.584,8
Hombres	92 Otro personal de limpieza	Percentil 25	2018	11.783,71
Hombres	92 Otro personal de limpieza	Percentil 50	2018	15.408
Hombres	92 Otro personal de limpieza	Percentil 75	2018	19.290,28
Hombres	92 Otro personal de limpieza	Percentil 90	2018	23.939,62
Hombres	93 Ayudantes de preparación de alimentos	Media	2018	-13.591,91
Hombres	93 Ayudantes de preparación de alimentos	Percentil 10	2018	-6.720,68
Hombres	93 Ayudantes de preparación de alimentos	Percentil 25	2018	-9.099,52
Hombres	93 Ayudantes de preparación de alimentos	Percentil 50	2018	-13.688,38
Hombres	93 Ayudantes de preparación de alimentos	Percentil 75	2018	-17.938,42
Hombres	93 Ayudantes de preparación de alimentos	Percentil 90	2018	-20.138,76
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Media	2018	20.254,75
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Percentil 10	2018	10.302,6
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Percentil 25	2018	14.021,62
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Percentil 50	2018	19.453,03
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Percentil 75	2018	25.764,86
Hombres	94 Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en servicios	Percentil 90	2018	32.520,28
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Media	2018	19.076,56
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Percentil 10	2018	10.560,12
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Percentil 25	2018	14.733,36
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Percentil 50	2018	18.037,66
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Percentil 75	2018	22.577,35
Hombres	P Peones de la agricultura, pesca, construcción, industrias manufactureras y transportes	Percentil 90	2018	28.545,07
Hombres	95 Peones agrarios, forestales y de la pesca	Media	2018	-16.716,88
Hombres	95 Peones agrarios, forestales y de la pesca	Percentil 10	2018	-9.951,29
Hombres	95 Peones agrarios, forestales y de la pesca	Percentil 25	2018	-11.076,84
Hombres	95 Peones agrarios, forestales y de la pesca	Percentil 50	2018	-16.574,16
Hombres	95 Peones agrarios, forestales y de la pesca	Percentil 75	2018	-20.763,15
Hombres	95 Peones agrarios, forestales y de la pesca	Percentil 90	2018	-27.973,63
Hombres	96 Peones de la construcción y de la minería	Media	2018	18.630,88
Hombres	96 Peones de la construcción y de la minería	Percentil 10	2018	11.600,16
Hombres	96 Peones de la construcción y de la minería	Percentil 25	2018	16.080,93
Hombres	96 Peones de la construcción y de la minería	Percentil 50	2018	18.225,61
Hombres	96 Peones de la construcción y de la minería	Percentil 75	2018	21.218,65
Hombres	96 Peones de la construcción y de la minería	Percentil 90	2018	25.304,38
Hombres	97 Peones de las industrias manufactureras	Media	2018	20.821,81
Hombres	97 Peones de las industrias manufactureras	Percentil 10	2018	11.966
Hombres	97 Peones de las industrias manufactureras	Percentil 25	2018	15.392,52
Hombres	97 Peones de las industrias manufactureras	Percentil 50	2018	18.800,85
Hombres	97 Peones de las industrias manufactureras	Percentil 75	2018	25.114,04
Hombres	97 Peones de las industrias manufactureras	Percentil 90	2018	32.269,63
Hombres	98 Peones del transporte, descargadores y reponedores	Media	2018	17.833,4
Hombres	98 Peones del transporte, descargadores y reponedores	Percentil 10	2018	9.292,44
Hombres	98 Peones del transporte, descargadores y reponedores	Percentil 25	2018	13.532,31
Hombres	98 Peones del transporte, descargadores y reponedores	Percentil 50	2018	17.037,55
Hombres	98 Peones del transporte, descargadores y reponedores	Percentil 75	2018	21.698,69
Hombres	98 Peones del transporte, descargadores y reponedores	Percentil 90	2018	26.837,06
Hombres	Q Ocupaciones militares	Media	2018	..
Hombres	Q Ocupaciones militares	Percentil 10	2018	..
Hombres	Q Ocupaciones militares	Percentil 25	2018	..
Hombres	Q Ocupaciones militares	Percentil 50	2018	..
Hombres	Q Ocupaciones militares	Percentil 75	2018	..
Hombres	Q Ocupaciones militares	Percentil 90	2018	..
Hombres	00 Ocupaciones militares	Media	2018	..
Hombres	00 Ocupaciones militares	Percentil 10	2018	..
Hombres	00 Ocupaciones militares	Percentil 25	2018	..
Hombres	00 Ocupaciones militares	Percentil 50	2018	..
Hombres	00 Ocupaciones militares	Percentil 75	2018	..
Hombres	00 Ocupaciones militares	Percentil 90	2018	..
